hashing,test-3-000-111,3,3,32,3,15,0,1.000000,1.000000,2.000000,0.000000,1.058824
lru,test-3-000-111,3,3,32,15,60,0,4.000000,5.000000,1.000000,0.000000,1.058824,0
lru,test-3-000-111,3,3,32,15,15,0,1.000000,5.000000,4.000000,0.000000,1.058824,0
lru,test-3-000-111,3,3,32,15,15,0,1.000000,5.000000,4.000000,0.000000,1.058824,0
lru,test-3-000-111,3,3,32,15,15,0,1.000000,5.000000,4.000000,0.000000,1.058824,0
lru,test-3-000-111,3,3,32,15,15,0,1.000000,5.000000,4.000000,0.000000,1.058824,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,50000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,40000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,50000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,70000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.318381,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.324900,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.328839,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.331477,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.333367,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.334788,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.335894,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,60000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.318381,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.324900,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,80000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.318381,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.324900,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,60000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,100000.000000,1.318381,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,110000.000000,1.324900,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,120000.000000,1.311601,0
lru,random-200-10-0,200,200,131072,800,93901,90,2.324282,4.000000,1.675718,80000.000000,1.305514,0
lru,random-200-10-0,200,200,131072,600,152964,90,3.786238,3.000000,-0.786238,120000.000000,1.318381,0
lru,random-200-10-0,200,200,131072,1000,66895,90,1.655817,5.000000,3.344183,60000.000000,1.235993,0
